sgRNA	gene	CRISPR_C6596653.sample	ERS717283.plasmid
RC3H2_CCDS43874.1_ex17_9:125652777-125652800:-_5-5	RC3H2	441	394
IL17B_CCDS4297.1_ex1_5:148756407-148756430:-_5-3	IL17B	145	227
DHFR_CCDS47240.1_ex3_5:79945240-79945263:-_5-4	DHFR	0	30
NCOA6_CCDS13241.1_ex8_20:33345103-33345126:-_5-3	NCOA6	384	472
CYP7B1_CCDS6180.1_ex4_8:65537062-65537085:-_5-4	CYP7B1	304	202
LINGO2_CCDS6524.1_ex0_9:27949797-27949820:-_5-1	LINGO2	520	380
PRB2_CCDS41757.2_ex0_12:11546664-11546687:-_3-2	PRB2	898	714
TAB2_CCDS5214.1_ex1_6:149699357-149699380:+_5-1	TAB2	188	193
C10orf53_CCDS31202.1_ex1_10:50901910-50901933:+_8-6	C10orf53	165	240
BAALC_CCDS6297.1_ex1_8:104225154-104225177:+_7-6	BAALC	341	400
CLCNKB_CCDS168.1_ex7_1:16376124-16376147:-_7-3	CLCNKB	250	395
GUCY1A2_CCDS58170.1_ex5_11:106810805-106810828:+_5-4	GUCY1A2	1123	560
PCDHGA10_CCDS47292.1_ex0_5:140793341-140793364:+_5-2	PCDHGA10	1039	828
PCOLCE2_CCDS3127.1_ex5_3:142561835-142561858:+_5-2	PCOLCE2	361	209
TNKS2_CCDS7417.1_ex0_10:93558626-93558649:-_5-1	TNKS2	346	470
FAM19A3_CCDS30806.1_ex1_1:113265655-113265678:-_5-2	FAM19A3	158	649
PYGM_CCDS53659.1_ex15_11:64525288-64525311:-_5-3	PYGM	921	978
TRIM67_CCDS44333.1_ex0_1:231299617-231299640:+_5-5	TRIM67	377	227
ZNF259_CCDS8375.1_ex10_11:116657219-116657242:+_5-2	ZNF259	260	1122
GPR21_CCDS6849.1_ex0_9:125797174-125797197:+_5-3	GPR21	576	372
TPM2_CCDS6586.1_ex8_9:35689690-35689713:+_7-7	TPM2	170	305
FGF23_CCDS8526.1_ex0_12:4479930-4479953:+_5-3	FGF23	425	367
ANKDD1B_CCDS64180.1_ex7_5:74948976-74948999:+_5-5	ANKDD1B	181	344
ZNF555_CCDS12096.1_ex3_19:2852486-2852509:+_5-3	ZNF555	19	7
KHDRBS3_CCDS6374.1_ex1_8:136533576-136533599:+_5-2	KHDRBS3	235	156
PCDHB13_CCDS4255.1_ex0_5:140594541-140594564:+_5-2	PCDHB13	209	150
SLC4A9_CCDS47278.1_ex6_5:139742609-139742632:-_5-4	SLC4A9	601	532
FAM114A2_CCDS4323.1_ex11_5:153413838-153413861:+_5-3	FAM114A2	795	773
NOL6_CCDS6543.1_ex24_9:33472262-33472285:-_5-5	NOL6	94	164
BBS4_CCDS10246.1_ex10_15:73023697-73023720:-_5-3	BBS4	199	175
SLC16A5_CCDS11713.1_ex2_17:73096347-73096370:-_5-4	SLC16A5	858	542
QSOX2_CCDS35178.1_ex6_9:139113668-139113691:+_5-2	QSOX2	202	329
DQX1_CCDS1949.2_ex9_2:74752179-74752202:+_5-4	DQX1	318	469
CCDC25_CCDS6062.2_ex3_8:27606057-27606080:+_5-2	CCDC25	98	177
ST6GAL2_CCDS2073.1_ex4_2:107459727-107459750:+_5-1	ST6GAL2	621	520
KBTBD11_CCDS34795.1_ex0_8:1949954-1949977:+_5-3	KBTBD11	813	455
GFRA2_CCDS47816.1_ex5_8:21608262-21608285:-_5-5	GFRA2	1926	1705
KIAA0020_CCDS6448.2_ex12_9:2831291-2831314:-_5-3	KIAA0020	44	61
UGT2A2_CCDS56331.1_ex5_4:70504744-70504767:+_5-3	UGT2A2	102	336
CNTN4_CCDS2558.1_ex3_3:3030066-3030089:+_5-2	CNTN4	462	258
CYorf17_CCDS65369.1_ex1_Y:23545457-23545480:+_5-2	CYorf17	381	133
SHE_CCDS30877.1_ex5_1:154474377-154474400:+_5-5	SHE	873	803
GKN1_CCDS1891.2_ex2_2:69204877-69204900:-_5-3	GKN1	122	172
ENTPD5_CCDS9825.1_ex10_14:74449801-74449824:-_5-3	ENTPD5	930	827
TUSC1_CCDS34999.1_ex0_9:25678099-25678122:-_5-4	TUSC1	557	357
GNA11_CCDS12103.1_ex2_19:3113373-3113396:-_5-2	GNA11	558	653
NCR2_CCDS4855.1_ex1_6:41303907-41303930:+_5-2	NCR2	120	36
KRTAP20-2_CCDS13604.1_ex0_21:32007668-32007691:-_4-2	KRTAP20-2	684	651
CAV3_CCDS2569.1_ex1_3:8787390-8787413:-_5-5	CAV3	1064	897
TEC_CCDS3481.1_ex10_4:48165748-48165771:-_5-2	TEC	31	16
CITED4_CCDS458.1_ex0_1:41327595-41327618:+_5-4	CITED4	429	519
IRF8_CCDS10956.1_ex3_16:85946736-85946759:-_5-3	IRF8	493	268
C3orf38_CCDS2921.2_ex2_3:88205197-88205220:+_5-4	C3orf38	583	514
C8G_CCDS7017.1_ex1_9:139840119-139840142:-_5-3	C8G	237	272
TIGD1_CCDS2495.1_ex0_2:233414444-233414467:+_5-4	TIGD1	1390	1025
ZDHHC3_CCDS2724.1_ex4_3:44975366-44975389:+_5-1	ZDHHC3	32	71
ANP32E_CCDS44214.1_ex3_1:150201416-150201439:-_10-2	ANP32E	331	340
RPL35A_CCDS33930.1_ex2_3:197680922-197680945:+_5-5	RPL35A	20	562
TRPT1_CCDS31595.1_ex4_11:63992286-63992309:-_5-4	TRPT1	1659	877
ZFAND2A_CCDS5323.1_ex1_7:1195164-1195187:-_5-3	ZFAND2A	90	47
LIN52_CCDS32120.1_ex2_14:74562652-74562675:-_5-2	LIN52	69	457
FUT9_CCDS5033.1_ex0_6:96651507-96651530:-_5-4	FUT9	39	134
ARPP21_CCDS2661.1_ex6_3:35732395-35732418:+_8-6	ARPP21	340	329
DEPDC4_CCDS9075.1_ex3_12:100657636-100657659:-_5-3	DEPDC4	455	359
SOS1_CCDS1802.1_ex21_2:39294853-39294876:+_5-5	SOS1	144	279
EIF3F_CCDS7785.1_ex3_11:8014422-8014445:+_5-5	EIF3F	2	431
PDE1C_CCDS5437.1_ex12_7:31917623-31917646:-_5-4	PDE1C	86	67
TCEAL7_CCDS14506.1_ex0_X:102586412-102586435:+_5-1	TCEAL7	114	189
ZNF507_CCDS32985.1_ex0_19:32844911-32844934:+_5-4	ZNF507	302	307
SH2B3_CCDS9153.1_ex0_12:111856171-111856194:+_5-3	SH2B3	431	523
GALK2_CCDS32236.1_ex2_15:49509499-49509522:-_5-2	GALK2	14	10
COL4A1_CCDS9511.1_ex29_13:110845202-110845225:-_5-5	COL4A1	230	429
ST3GAL3_CCDS493.1_ex0_1:44202048-44202071:-_12-3	ST3GAL3	0	24
ADAM33_CCDS13058.1_ex10_20:3653518-3653541:+_5-2	ADAM33	82	123
ADAMTS7_CCDS32303.1_ex9_15:79064126-79064149:+_5-2	ADAMTS7	1319	1132
PARP15_CCDS3016.1_ex3_3:122340411-122340434:+_5-5	PARP15	113	94
MAGEA1_CCDS14720.1_ex0_X:152482694-152482717:-_5-2	MAGEA1	73	114
ADAM20_CCDS32111.1_ex0_14:70990649-70990672:+_5-3	ADAM20	475	473
PPP2R2C_CCDS3388.1_ex6_4:6380124-6380147:+_5-3	PPP2R2C	949	696
TMEM189_CCDS13428.1_ex3_20:48747475-48747498:-_5-2	TMEM189	727	539
AGTPBP1_CCDS6672.1_ex12_9:88247971-88247994:+_5-1	AGTPBP1	674	486
MFSD6L_CCDS11146.1_ex0_17:8701947-8701970:+_5-4	MFSD6L	248	308
PIAS4_CCDS12118.1_ex1_19:4013216-4013239:-_5-2	PIAS4	918	590
MUC15_CCDS44556.1_ex1_11:26586824-26586847:+_5-1	MUC15	69	263
YY2_CCDS14202.1_ex0_X:21874788-21874811:+_5-3	YY2	518	606
SCN1A_CCDS33316.1_ex15_2:166900305-166900328:-_5-4	SCN1A	669	472
MITF_CCDS2913.1_ex4_3:69998222-69998245:+_5-3	MITF	81	59
ACCS_CCDS7907.1_ex0_11:44089251-44089274:+_5-1	ACCS	717	491
NMRK2_CCDS12115.1_ex2_19:3937269-3937292:+_5-1	NMRK2	252	271
HSPA4_CCDS4166.1_ex7_5:132422519-132422542:-_5-3	HSPA4	206	206
PARP2_CCDS41910.1_ex7_14:20822291-20822314:-_5-3	PARP2	428	598
CACNG4_CCDS11667.1_ex3_17:65026709-65026732:+_5-5	CACNG4	630	805
GADD45A_CCDS55605.1_ex1_1:68152149-68152172:+_7-4	GADD45A	472	412
GABRA2_CCDS3471.1_ex3_4:46307665-46307688:-_5-3	GABRA2	248	216
GEMIN4_CCDS45559.1_ex0_17:651009-651032:-_5-4	GEMIN4	69	439
PTGES3L_CCDS45692.1_ex2_17:41123680-41123703:-_5-2	PTGES3L	147	218
ELSPBP1_CCDS12708.1_ex1_19:48517488-48517511:-_5-1	ELSPBP1	1	12
SLC22A9_CCDS8043.1_ex2_11:63141196-63141219:-_5-3	SLC22A9	595	237
OMP_CCDS53682.1_ex0_11:76814026-76814049:-_5-1	OMP	744	617
ZNF621_CCDS2693.1_ex2_3:40571770-40571793:-_5-1	ZNF621	583	417
STRC_CCDS10098.1_ex27_15:43910300-43910323:-_5-5	STRC	557	636
SLC37A1_CCDS13689.1_ex4_21:43959639-43959662:-_5-1	SLC37A1	0	17
DENND4B_CCDS44228.1_ex25_1:153915473-153915496:+_5-5	DENND4B	385	501
PIK3C2A_CCDS7824.1_ex31_11:17190869-17190892:-_5-5	PIK3C2A	10	29
CPB1_CCDS33874.1_ex1_3:148545827-148545850:+_5-1	CPB1	118	211
RIN1_CCDS31614.1_ex8_11:66103593-66103616:+_5-5	RIN1	411	439
GABRQ_CCDS14707.1_ex7_X:151820015-151820038:-_5-5	GABRQ	545	539
DDX50_CCDS7283.1_ex5_10:70673142-70673165:+_5-5	DDX50	16	25
TBC1D9_CCDS47136.1_ex13_4:141590808-141590831:+_5-2	TBC1D9	837	619
NUCB1_CCDS12740.1_ex4_19:49416347-49416370:+_5-5	NUCB1	414	645
PLIN3_CCDS12137.1_ex4_19:4859589-4859612:+_5-4	PLIN3	683	512
GGH_CCDS6177.1_ex5_8:63939791-63939814:+_5-2	GGH	279	328
ZSWIM7_CCDS42266.1_ex1_17:15884433-15884456:+_5-2	ZSWIM7	152	139
DNAJC12_CCDS7271.1_ex2_10:69571337-69571360:+_8-4	DNAJC12	415	410
OTOR_CCDS13124.1_ex1_20:16729551-16729574:-_5-4	OTOR	251	133
ZNF830_CCDS32618.1_ex0_17:33288705-33288728:-_5-2	ZNF830	119	293
MRPL28_CCDS32349.1_ex3_16:419087-419110:+_5-1	MRPL28	59	344
TCP10L_CCDS13616.1_ex2_21:33954702-33954725:+_5-3	TCP10L	597	356
WDR83_CCDS12275.1_ex1_19:12780858-12780881:+_5-1	WDR83	618	518
AIDA_CCDS1533.1_ex3_1:222849526-222849549:-_5-1	AIDA	605	582
GLYATL1_CCDS31556.1_ex6_11:58723090-58723113:-_5-5	GLYATL1	309	190
GPR157_CCDS100.2_ex3_1:9188699-9188722:-_5-3	GPR157	920	642
PDE1C_CCDS5437.1_ex11_7:31912978-31913001:-_5-2	PDE1C	432	371
HLA-DMA_CCDS4761.1_ex2_6:32917611-32917634:+_5-1	HLA-DMA	463	355
PLEKHA5_CCDS44840.2_ex10_12:19436554-19436577:-_10-9	PLEKHA5	518	550
GPR123_CCDS41580.1_ex4_10:134940735-134940758:+_5-3	GPR123	673	734
SCNN1G_CCDS10608.1_ex0_16:23197753-23197776:-_5-2	SCNN1G	605	469
ANKRD23_CCDS2027.1_ex4_2:97506226-97506249:-_5-1	ANKRD23	1159	971
VMO1_CCDS11055.1_ex2_17:4689544-4689567:-_10-9	VMO1	658	370
BTRC_CCDS7511.1_ex7_10:103292729-103292752:+_5-4	BTRC	112	184
SMARCB1_CCDS13817.1_ex3_22:24143187-24143210:-_5-4	SMARCB1	191	325
MMAB_CCDS9131.1_ex6_12:110006651-110006674:+_5-3	MMAB	26	19
CIDEC_CCDS2587.1_ex2_3:9911909-9911932:-_5-2	CIDEC	352	386
FAM212B_CCDS44195.1_ex0_1:112270245-112270268:+_5-5	FAM212B	717	643
FAM150A_CCDS6150.1_ex3_8:53477665-53477688:-_5-4	FAM150A	802	906
AVPR1B_CCDS30994.1_ex0_1:206224540-206224563:-_5-1	AVPR1B	608	526
PJA1_CCDS14392.1_ex0_X:68382137-68382160:-_5-3	PJA1	367	268
EVC_CCDS3383.1_ex9_4:5755626-5755649:-_5-5	EVC	754	797
GALK1_CCDS11728.1_ex6_17:73760000-73760023:+_5-4	GALK1	806	562
PCDHA5_CCDS54917.1_ex0_5:140202259-140202282:+_5-2	PCDHA5	20	51
PIK3R2_CCDS12371.1_ex7_19:18273289-18273312:-_5-5	PIK3R2	678	668
ZCCHC18_CCDS65304.1_ex0_X:103359362-103359385:-_5-3	ZCCHC18	721	667
HS3ST4_CCDS53995.1_ex0_16:25704237-25704260:+_5-3	HS3ST4	0	27
EVA1B_CCDS406.1_ex0_1:36788156-36788179:+_5-3	EVA1B	649	768
PPME1_CCDS44678.1_ex1_11:73914795-73914818:-_5-1	PPME1	192	198
TOB1_CCDS11576.1_ex0_17:48941067-48941090:-_5-4	TOB1	0	24
CCL8_CCDS11280.1_ex1_17:32647333-32647356:+_5-3	CCL8	357	444
NDUFS4_CCDS3960.1_ex1_5:52899317-52899340:-_5-1	NDUFS4	240	586
OAS1_CCDS31905.1_ex1_12:113346423-113346446:+_5-2	OAS1	784	517
SPC25_CCDS2229.1_ex5_2:169745917-169745940:-_5-4	SPC25	14	42
PGR_CCDS59229.1_ex5_11:100962475-100962498:+_7-4	PGR	60	86
PCDHGB3_CCDS58980.1_ex0_5:140750384-140750407:+_5-4	PCDHGB3	870	420
SLC26A11_CCDS11771.2_ex5_17:78210757-78210780:-_5-4	SLC26A11	449	259
IL18RAP_CCDS2061.1_ex1_2:103040449-103040472:+_5-2	IL18RAP	111	180
AHSP_CCDS10716.1_ex1_16:31539876-31539899:+_5-4	AHSP	378	331
MYL12A_CCDS11830.1_ex1_18:3253908-3253931:+_5-2	MYL12A	296	319
STAG1_CCDS3090.1_ex27_3:136240093-136240116:+_5-4	STAG1	337	241
FAM168A_CCDS41689.1_ex4_11:73141746-73141769:+_5-4	FAM168A	670	439
CCDC13_CCDS2705.1_ex9_3:42787460-42787483:-_5-3	CCDC13	933	1193
SOX11_CCDS1654.1_ex0_2:5833025-5833048:+_5-3	SOX11	718	552
EIF2AK1_CCDS5345.1_ex6_7:6080786-6080809:+_5-1	EIF2AK1	355	127
MOSPD3_CCDS47662.1_ex1_7:100210838-100210861:+_5-4	MOSPD3	134	220
GPRC5A_CCDS8657.1_ex0_12:13061535-13061558:+_5-4	GPRC5A	885	814
ZNF492_CCDS46032.1_ex2_19:22846858-22846881:+_5-4	ZNF492	0	19
PLA2G15_CCDS10864.1_ex4_16:68289741-68289764:+_5-5	PLA2G15	761	566
PHOSPHO2_CCDS33319.1_ex0_2:170557815-170557838:-_5-4	PHOSPHO2	17	16
TYSND1_CCDS31213.1_ex3_10:71906211-71906234:-_5-5	TYSND1	735	910
UBE2E2_CCDS2637.1_ex1_3:23258786-23258809:-_5-1	UBE2E2	413	426
NME3_CCDS10443.1_ex3_16:1821316-1821339:-_5-5	NME3	738	711
POM121L2_CCDS59497.1_ex0_6:27279777-27279800:+_5-4	POM121L2	861	324
CSH2_CCDS11646.1_ex2_17:61950576-61950599:+_2-2	CSH2	200	399
USP33_CCDS678.1_ex15_1:78195543-78195566:-_5-4	USP33	260	284
ARGFX_CCDS33834.1_ex2_3:121303794-121303817:+_5-3	ARGFX	634	400
C17orf78_CCDS45655.1_ex2_17:35736277-35736300:+_5-3	C17orf78	388	439
H1F0_CCDS13956.1_ex0_22:38201658-38201681:-_5-1	H1F0	817	1129
MANEAL_CCDS44110.1_ex0_1:38259989-38260012:-_12-2	MANEAL	312	353
TNFSF4_CCDS1306.1_ex2_1:173176212-173176235:-_5-5	TNFSF4	265	299
HSPB9_CCDS11418.1_ex0_17:40275058-40275081:-_5-4	HSPB9	710	675
ATAD3A_CCDS31.1_ex5_1:1455652-1455675:-_7-5	ATAD3A	0	1
C14orf178_CCDS53906.1_ex0_14:78235848-78235871:-_6-3	C14orf178	1183	819
ZNF527_CCDS42559.1_ex3_19:37879769-37879792:-_5-5	ZNF527	211	273
PIGB_CCDS61641.1_ex4_15:55621931-55621954:+_5-3	PIGB	939	814
ZNF143_CCDS60720.1_ex5_11:9501033-9501056:+_5-3	ZNF143	383	352
WHSC1L1_CCDS43729.1_ex20_8:38194835-38194858:+_5-1	WHSC1L1	81	104
ASTN1_CCDS1319.1_ex22_1:177133571-177133594:-_5-3	ASTN1	656	570
NPM2_CCDS6018.1_ex2_8:21883277-21883300:-_5-4	NPM2	732	363
PDE1A_CCDS2285.1_ex11_2:183104918-183104941:-_5-4	PDE1A	69	29
KCNK4_CCDS8067.1_ex2_11:64064672-64064695:+_5-3	KCNK4	644	716
PDHB_CCDS2890.1_ex6_3:58417509-58417532:-_5-4	PDHB	161	221
TCF24_CCDS59103.1_ex1_8:67873694-67873717:+_5-2	TCF24	315	477
FAM98B_CCDS10047.2_ex3_15:38762584-38762607:+_5-4	FAM98B	72	106
LENG8_CCDS12894.1_ex6_19:54966709-54966732:+_5-3	LENG8	422	607
IFT57_CCDS2951.1_ex8_3:107937386-107937409:-_5-2	IFT57	22	24
TMEM39B_CCDS351.2_ex4_1:32542811-32542834:-_5-3	TMEM39B	295	297
KCNJ4_CCDS13971.1_ex0_22:38823778-38823801:+_5-3	KCNJ4	457	545
CYP2C19_CCDS7436.1_ex4_10:96541593-96541616:-_5-3	CYP2C19	30	13
ERRFI1_CCDS94.1_ex0_1:8073969-8073992:-_5-1	ERRFI1	212	153
MRPL52_CCDS41917.1_ex4_14:23303433-23303456:+_10-9	MRPL52	271	458
TM4SF5_CCDS11054.1_ex1_17:4684096-4684119:+_5-4	TM4SF5	848	741
RFX2_CCDS12157.1_ex13_19:6039986-6040009:+_5-3	RFX2	523	450
TSR2_CCDS14358.1_ex2_X:54469880-54469903:-_5-3	TSR2	0	224
MUC5B_CCDS44515.2_ex24_11:1258209-1258232:-_5-3	MUC5B	962	625
ARSJ_CCDS43264.1_ex0_4:114824709-114824732:-_5-2	ARSJ	101	95
ZNF35_CCDS2718.2_ex1_3:44694176-44694199:+_5-4	ZNF35	85	109
LAMTOR4_CCDS34702.1_ex2_7:99751030-99751053:+_5-2	LAMTOR4	361	335
CDK5R1_CCDS11273.1_ex0_17:30815002-30815025:-_5-3	CDK5R1	339	503
RAB2A_CCDS56537.1_ex2_8:61496799-61496822:+_5-2	RAB2A	389	283
KCNMB3_CCDS3225.1_ex2_3:178968577-178968600:+_6-4	KCNMB3	260	202
PHF14_CCDS47542.1_ex2_7:11022660-11022683:+_5-4	PHF14	1135	688
BGN_CCDS14721.1_ex0_X:152770305-152770328:+_5-3	BGN	887	962
MYH3_CCDS11157.1_ex29_17:10549021-10549044:+_5-2	MYH3	892	861
ZNHIT6_CCDS53338.1_ex8_1:86172127-86172150:+_5-1	ZNHIT6	15	190
CLPSL2_CCDS4810.2_ex1_6:35745336-35745359:+_6-5	CLPSL2	669	658
CEP70_CCDS3102.1_ex12_3:138289278-138289301:-_5-5	CEP70	374	225
KLF8_CCDS14373.1_ex2_X:56291898-56291921:-_5-3	KLF8	496	532
PMCH_CCDS31885.1_ex2_12:102591415-102591438:-_5-4	PMCH	3	5
ITGA10_CCDS918.1_ex2_1:145527990-145528013:-_5-1	ITGA10	252	337
CDH3_CCDS10868.1_ex8_16:68716307-68716330:+_5-4	CDH3	315	314
ALDOA_CCDS10668.1_ex1_16:30078966-30078989:+_5-3	ALDOA	1	176
FAM92A1_CCDS47892.1_ex4_8:94720226-94720249:+_5-5	FAM92A1	266	307
COPB1_CCDS7815.1_ex19_11:14515872-14515895:+_5-5	COPB1	0	119
FASTKD3_CCDS3873.1_ex5_5:7867958-7867981:+_5-4	FASTKD3	363	412
TCEB2_CCDS32374.1_ex3_16:2827020-2827043:-_5-4	TCEB2	58	303
CENPB_CCDS13064.1_ex0_20:3766427-3766450:+_5-2	CENPB	868	444
AMOT_CCDS14563.1_ex7_X:112053122-112053145:+_5-2	AMOT	180	199
SUMO3_CCDS33587.1_ex2_21:46233938-46233961:+_6-6	SUMO3	390	298
NKRF_CCDS35375.1_ex0_X:118725225-118725248:+_5-5	NKRF	559	354
NCKAP1_CCDS2287.1_ex25_2:183866747-183866770:-_5-3	NCKAP1	39	453
MCHR1_CCDS14004.1_ex0_22:41075716-41075739:+_5-2	MCHR1	610	471
TLR10_CCDS3445.1_ex0_4:38776082-38776105:+_5-2	TLR10	545	344
MTMR10_CCDS45204.1_ex9_15:31253101-31253124:-_5-2	MTMR10	167	123
ZCCHC9_CCDS4054.1_ex1_5:80604388-80604411:+_5-5	ZCCHC9	11	159
AKR1B15_CCDS47715.2_ex1_7:134252914-134252937:+_5-2	AKR1B15	219	128
MED13L_CCDS9177.1_ex27_12:116534524-116534547:-_5-5	MED13L	8	21
SERPINB10_CCDS11990.1_ex2_18:61585295-61585318:-_5-3	SERPINB10	202	165
TBCD_CCDS45818.1_ex13_17:80828198-80828221:-_5-3	TBCD	129	650
BUB1_CCDS33273.1_ex14_2:111417594-111417617:+_5-1	BUB1	0	99
HTR3A_CCDS53710.1_ex6_11:113857234-113857257:-_5-5	HTR3A	676	555
CAT_CCDS7891.1_ex3_11:34473643-34473666:+_5-3	CAT	737	537
MEP1A_CCDS4918.1_ex6_6:46787378-46787401:+_5-3	MEP1A	505	294
EPHA7_CCDS5031.1_ex14_6:94120833-94120856:-_5-5	EPHA7	290	234
LIMS2_CCDS2147.1_ex4_2:128399699-128399722:+_6-4	LIMS2	1189	831
RFNG_CCDS32773.1_ex7_17:80009426-80009449:-_5-5	RFNG	195	205
CAMK4_CCDS4103.1_ex3_5:110712580-110712603:+_5-1	CAMK4	486	248
MMRN2_CCDS7379.1_ex4_10:88705121-88705144:-_5-3	MMRN2	445	587
TTC23_CCDS10379.2_ex8_15:99761997-99762020:-_5-3	TTC23	155	150
DOK3_CCDS4426.1_ex1_5:176931745-176931768:+_5-1	DOK3	642	653
WDR33_CCDS2150.1_ex19_2:128526507-128526530:+_5-4	WDR33	62	116
UPK1A_CCDS12470.1_ex1_19:36159383-36159406:-_5-1	UPK1A	527	331
CCDC12_CCDS2748.3_ex4_3:46966944-46966967:+_5-3	CCDC12	591	848
MDM4_CCDS1447.1_ex4_1:204506576-204506599:+_15-7	MDM4	443	332
ZNF581_CCDS12932.1_ex0_19:56156120-56156143:-_5-3	ZNF581	314	505
MMRN2_CCDS7379.1_ex6_10:88717122-88717145:+_5-5	MMRN2	842	540
CDH5_CCDS10804.1_ex2_16:66422328-66422351:-_5-3	CDH5	0	8
NPPA_CCDS139.1_ex2_1:11907613-11907636:-_5-5	NPPA	417	316
NME3_CCDS10443.1_ex2_16:1821090-1821113:+_5-2	NME3	617	349
TCN2_CCDS13881.1_ex3_22:31010411-31010434:+_5-3	TCN2	977	608
GABRR2_CCDS5020.3_ex4_6:89977738-89977761:+_5-1	GABRR2	900	460
LCE6A_CCDS44227.1_ex0_1:152816155-152816178:-_5-5	LCE6A	1159	620
BMPR1A_CCDS7378.1_ex3_10:88659564-88659587:-_5-1	BMPR1A	411	457
PRKAA1_CCDS3932.2_ex4_5:40769516-40769539:-_5-3	PRKAA1	164	120
GPR3_CCDS303.1_ex0_1:27720759-27720782:-_5-5	GPR3	387	269
RNF26_CCDS8419.1_ex0_11:119206042-119206065:+_5-2	RNF26	924	736
FAR1_CCDS7813.1_ex1_11:13721925-13721948:+_5-2	FAR1	284	173
SYF2_CCDS258.1_ex2_1:25553987-25554010:+_5-1	SYF2	617	435
EMC9_CCDS9613.1_ex2_14:24608752-24608775:+_5-2	EMC9	7	44
C8orf48_CCDS47809.1_ex0_8:13425089-13425112:+_5-5	C8orf48	218	118
KPNA4_CCDS3191.1_ex11_3:160249311-160249334:+_5-3	KPNA4	237	368
EMD_CCDS14745.1_ex3_X:153608588-153608611:-_5-3	EMD	1313	498
PTPN23_CCDS2754.1_ex10_3:47448818-47448841:+_5-3	PTPN23	71	306
DNAJC17_CCDS10065.1_ex5_15:41068414-41068437:-_5-2	DNAJC17	590	473
MPDU1_CCDS11115.1_ex2_17:7489334-7489357:+_5-2	MPDU1	282	392
LYN_CCDS47859.1_ex6_8:56866397-56866420:+_5-3	LYN	348	327
ATP6V0A4_CCDS5849.1_ex11_7:138437420-138437443:-_5-3	ATP6V0A4	516	575
IKZF5_CCDS41574.1_ex0_10:124753939-124753962:-_5-1	IKZF5	694	428
ALS2CR11_CCDS2349.1_ex10_2:202446913-202446936:+_5-3	ALS2CR11	290	372
BUD31_CCDS5663.1_ex1_7:99013807-99013830:-_5-2	BUD31	0	426
ATXN3L_CCDS48080.1_ex0_X:13337590-13337613:+_5-2	ATXN3L	595	202
MCFD2_CCDS33192.1_ex0_2:47132692-47132715:+_10-1	MCFD2	118	135
LOC729574_CCDS65427.1_ex0_1:16999652-16999675:+_5-3	LOC729574	46	208
NUP35_CCDS2290.1_ex2_2:183995222-183995245:+_5-3	NUP35	257	495
ALS2_CCDS42800.1_ex30_2:202626371-202626394:-_5-3	ALS2	713	404
PXK_CCDS2889.1_ex3_3:58368359-58368382:+_5-2	PXK	245	340
SPECC1_CCDS32590.1_ex2_17:20108208-20108231:+_5-4	SPECC1	265	249
MMD_CCDS11586.1_ex2_17:53481208-53481231:-_5-2	MMD	129	169
PTPN11_CCDS58280.1_ex2_12:112888217-112888240:-_5-2	PTPN11	0	48
MIER1_CCDS41347.1_ex4_1:67424634-67424657:-_10-6	MIER1	421	281
ESRRG_CCDS1517.1_ex5_1:216850691-216850714:-_5-5	ESRRG	713	616
OLIG2_CCDS13620.1_ex0_21:34399709-34399732:+_5-5	OLIG2	1298	1138
SOD3_CCDS3430.1_ex0_4:24801222-24801245:-_5-1	SOD3	497	415
DYNLL1_CCDS9200.1_ex0_12:120934339-120934362:+_4-2	DYNLL1	376	487
LRRC41_CCDS533.1_ex9_1:46768838-46768861:+_5-5	LRRC41	1177	627
PTPRJ_CCDS44596.1_ex2_11:48134523-48134546:-_5-2	PTPRJ	300	544
C9orf47_CCDS35062.1_ex1_9:91606448-91606471:+_5-4	C9orf47	1021	536
DNAJC15_CCDS9388.1_ex4_13:43659904-43659927:-_5-5	DNAJC15	773	568
JRKL_CCDS8308.1_ex0_11:96124446-96124469:+_5-4	JRKL	455	283
F8A3_CCDS35463.1_ex0_X:154687760-154687783:+_5-1	F8A3	259	466
CXorf66_CCDS35411.1_ex0_X:139038602-139038625:-_5-2	CXorf66	505	345
ZNF675_CCDS32981.1_ex1_19:23844914-23844937:-_5-5	ZNF675	108	384
USP46_CCDS47053.1_ex5_4:53492254-53492277:+_5-3	USP46	301	363
MCOLN3_CCDS58009.1_ex9_1:85499833-85499856:-_5-5	MCOLN3	925	679
PYHIN1_CCDS1178.1_ex0_1:158906868-158906891:-_5-1	PYHIN1	261	780
METTL21B_CCDS31848.1_ex1_12:58166859-58166882:+_5-5	METTL21B	813	1030
ROBO3_CCDS44755.1_ex4_11:124740151-124740174:+_5-4	ROBO3	866	614
CYP4Z1_CCDS545.1_ex7_1:47564866-47564889:-_5-5	CYP4Z1	270	175
DMXL1_CCDS4125.1_ex17_5:118485270-118485293:+_5-4	DMXL1	18	31
NPY4R_CCDS31193.1_ex0_10:47087081-47087104:+_5-3	NPY4R	662	468
KLHL41_CCDS2234.1_ex0_2:170367086-170367109:+_5-5	KLHL41	146	92
PRIM1_CCDS44926.1_ex9_12:57140571-57140594:+_5-2	PRIM1	57	647
TLX3_CCDS34288.1_ex0_5:170736494-170736517:+_5-1	TLX3	48	638
