sgRNA	gene	CRISPR_C6596791.sample	CRISPR_C6596666.sample
SFMBT1_CCDS2867.1_ex15_3:52966313-52966336:-_5-3	SFMBT1	219	331
TOP2A_CCDS45672.1_ex21_17:38563114-38563137:+_5-2	TOP2A	15	526
SPTA1_CCDS41423.1_ex39_1:158639497-158639520:-_5-5	SPTA1	493	658
SOCS1_CCDS10546.1_ex0_16:11349059-11349082:-_5-4	SOCS1	604	722
sgERCC6L2_4	ERCC6L2_LS	138	149
AFF4_CCDS4164.1_ex10_5:132232732-132232755:-_5-1	AFF4	284	380
SYTL4_CCDS14472.1_ex14_X:99956550-99956573:+_5-5	SYTL4	376	635
PPP1CB_CCDS33169.1_ex2_2:29001729-29001752:-_5-3	PPP1CB	84	292
STK32C_CCDS7666.1_ex9_10:134041547-134041570:-_5-2	STK32C	1049	813
PDCD4_CCDS44478.1_ex4_10:112647472-112647495:+_5-5	PDCD4	331	307
DNAJB1_CCDS12312.1_ex1_19:14627560-14627583:+_5-1	DNAJB1	427	476
IGF2BP3_CCDS5382.1_ex9_7:23390909-23390932:+_5-3	IGF2BP3	257	232
CSNK2B_CCDS4712.1_ex3_6:31636909-31636932:-_5-3	CSNK2B	291	458
SLC8A2_CCDS33065.1_ex7_19:47960227-47960250:+_5-2	SLC8A2	765	564
CRTAM_CCDS8437.1_ex3_11:122724747-122724770:-_5-3	CRTAM	369	424
CCDC105_CCDS12322.1_ex0_19:15122122-15122145:-_5-5	CCDC105	941	790
sgKDR_3	KDR_LS	391	479
USP37_CCDS2418.1_ex21_2:219418406-219418429:-_5-5	USP37	290	740
THEM5_CCDS1005.1_ex4_1:151824857-151824880:+_5-5	THEM5	572	746
ASAP3_CCDS235.1_ex16_1:23767904-23767927:-_5-1	ASAP3	666	492
NRIP2_CCDS8514.1_ex4_12:2939995-2940018:-_5-4	NRIP2	474	413
B3GAT2_CCDS4974.1_ex3_6:71665996-71666019:-_5-5	B3GAT2	313	402
MSL3_CCDS14147.1_ex7_X:11782035-11782058:+_9-7	MSL3	342	307
HKR1_CCDS12502.1_ex3_19:37853203-37853226:+_5-3	HKR1	430	248
HHIP_CCDS3762.1_ex0_4:145568068-145568091:+_5-2	HHIP	748	740
sgMACF1_4	MACF1_LS	81	152
KRT72_CCDS53795.1_ex7_12:52994984-52995007:+_5-4	KRT72	513	731
UGT2B11_CCDS3527.1_ex5_4:70079939-70079962:-_5-4	UGT2B11	249	408
SOX11_CCDS1654.1_ex0_2:5832983-5833006:+_5-2	SOX11	427	535
MAPRE3_CCDS1731.1_ex3_2:27248492-27248515:-_5-4	MAPRE3	875	809
C1orf50_CCDS473.1_ex1_1:43233230-43233253:-_5-1	C1orf50	908	932
COX10_CCDS11166.1_ex4_17:14063205-14063228:-_5-4	COX10	40	81
CTRL00190	NON-TARGETING	323	464
PKM_CCDS32284.1_ex6_15:72502049-72502072:-_5-3	PKM	108	411
BRSK1_CCDS12921.1_ex9_19:55814154-55814177:+_5-5	BRSK1	396	385
CLCN3_CCDS34100.1_ex2_4:170608874-170608897:+_5-1	CLCN3	218	192
ST6GALNAC3_CCDS672.1_ex2_1:76877870-76877893:-_5-5	ST6GALNAC3	204	485
SSPN_CCDS8707.1_ex0_12:26348793-26348816:+_7-1	SSPN	505	731
SNX19_CCDS31721.1_ex10_11:130785596-130785619:-_5-5	SNX19	571	587
sgHJURP_9	HJURP_LS	208	327
ERBB3_CCDS31833.1_ex2_12:56478775-56478798:+_5-4	ERBB3	372	345
NNMT_CCDS8368.1_ex1_11:114168858-114168881:+_5-4	NNMT	237	243
PSCA_CCDS47925.2_ex2_8:143763381-143763404:+_5-4	PSCA	578	426
MYH10_CCDS11144.1_ex25_17:8424506-8424529:-_5-2	MYH10	565	479
DRP2_CCDS14480.2_ex6_X:100497887-100497910:+_5-3	DRP2	636	530
CHCHD10_CCDS13815.1_ex2_22:24109667-24109690:-_5-5	CHCHD10	518	611
IL1A_CCDS2101.1_ex2_2:113537087-113537110:+_5-3	IL1A	684	613
ANAPC13_CCDS3085.1_ex1_3:134201646-134201669:-_3-3	ANAPC13	183	250
sgLYN_1	LYN_LS	117	132
UTY_CCDS14783.1_ex15_Y:15469823-15469846:-_5-1	UTY	449	519
KRBOX1_CCDS54572.1_ex2_3:42983455-42983478:-_5-3	KRBOX1	128	276
MUC6_CCDS44513.1_ex9_11:1025014-1025037:-_5-2	MUC6	189	343
ZDHHC18_CCDS30650.1_ex1_1:27158928-27158951:+_5-3	ZDHHC18	582	676
FRMD7_CCDS35397.1_ex1_X:131214077-131214100:+_5-1	FRMD7	195	314
LPPR2_CCDS12258.1_ex3_19:11471918-11471941:+_5-5	LPPR2	639	697
ZNF808_CCDS46167.1_ex2_19:53057809-53057832:+_5-4	ZNF808	358	477
CDT1_CCDS32510.1_ex4_16:88872245-88872268:-_5-5	CDT1	284	720
ITGB3_CCDS11511.1_ex5_17:45364496-45364519:+_5-3	ITGB3	257	238
UFSP1_CCDS34710.1_ex0_7:100486652-100486675:-_5-2	UFSP1	760	767
C9orf170_CCDS35058.1_ex0_9:89763736-89763759:+_5-1	C9orf170	906	800
sgUBR7_5	UBR7_LS	167	290
PROKR2_CCDS13089.1_ex0_20:5283331-5283354:+_5-3	PROKR2	291	283
CKAP5_CCDS31477.1_ex32_11:46818438-46818461:-_5-5	CKAP5	69	497
MRPL23_CCDS31336.1_ex3_11:1974023-1974046:+_5-5	MRPL23	144	236
MRS2_CCDS4552.1_ex1_6:24405405-24405428:-_5-3	MRS2	256	209
ANXA13_CCDS34939.1_ex7_8:124710741-124710764:-_5-3	ANXA13	0	0
TAPBPL_CCDS8546.1_ex1_12:6562394-6562417:+_5-1	TAPBPL	494	477
TXLNB_CCDS34545.1_ex8_6:139609656-139609679:+_5-4	TXLNB	571	583
BPIFA1_CCDS13217.1_ex2_20:31827687-31827710:-_5-4	BPIFA1	586	429
ASPM_CCDS1389.1_ex27_1:197115398-197115421:+_5-5	ASPM	265	385
MTAP_CCDS6509.1_ex5_9:21854657-21854680:+_5-5	MTAP	66	253
FAM214A_CCDS45263.1_ex9_15:52903810-52903833:+_5-4	FAM214A	292	565
CTRL00056	NON-TARGETING	259	184
ENTPD1_CCDS41554.1_ex4_10:97604345-97604368:-_5-1	ENTPD1	144	202
POLD1_CCDS12795.1_ex4_19:50905613-50905636:+_5-3	POLD1	65	309
TSPO2_CCDS34444.1_ex1_6:41011364-41011387:-_5-4	TSPO2	423	395
KRTAP5-10_CCDS41684.1_ex0_11:71276829-71276852:-_3-1	KRTAP5-10	78	499
GPT_CCDS6430.1_ex2_8:145730160-145730183:-_5-1	GPT	329	224
IST1_CCDS10905.1_ex1_16:71950455-71950478:+_8-2	IST1	0	0
SNRPD3_CCDS13828.1_ex1_22:24963996-24964019:+_5-5	SNRPD3	61	543
PPIL3_CCDS2332.1_ex1_2:201741707-201741730:-_6-3	PPIL3	408	402
FLNA_CCDS44021.1_ex24_X:153588136-153588159:+_5-1	FLNA	532	753
TMEM125_CCDS480.1_ex0_1:43738647-43738670:+_5-3	TMEM125	606	935
ADCY3_CCDS1715.1_ex20_2:25141347-25141370:-_5-5	ADCY3	488	584
CTRL00075	NON-TARGETING	138	200
TMEM184C_CCDS3770.1_ex3_4:148546048-148546071:+_5-2	TMEM184C	26	38
LRRIQ4_CCDS46951.1_ex0_3:169540138-169540161:+_5-1	LRRIQ4	570	716
SERPINA4_CCDS9927.1_ex0_14:95030073-95030096:+_5-2	SERPINA4	416	651
FRMD4B_CCDS46863.1_ex10_3:69246086-69246109:+_5-3	FRMD4B	139	184
MARCH2_CCDS12202.1_ex1_19:8491552-8491575:+_10-10	MARCH2	574	628
PHKB_CCDS10729.1_ex3_16:47536979-47537002:+_5-2	PHKB	179	476
ARHGAP6_CCDS14140.1_ex9_X:11207054-11207077:+_5-5	ARHGAP6	388	266
KLK8_CCDS12813.1_ex1_19:51501034-51501057:-_12-3	KLK8	667	807
RHOXF2B_CCDS43985.1_ex2_X:119210965-119210988:-_5-1	RHOXF2B	635	581
BLID_CCDS31693.1_ex0_11:121986472-121986495:+_5-3	BLID	308	501
KCTD20_CCDS4821.1_ex4_6:36449450-36449473:+_5-3	KCTD20	611	663
RAB26_CCDS10460.1_ex1_16:2200029-2200052:-_5-3	RAB26	450	549
ATF6_CCDS1235.1_ex6_1:161771947-161771970:+_5-4	ATF6	334	393
RAB26_CCDS10460.1_ex0_16:2198892-2198915:+_5-1	RAB26	685	797
RAB42_CCDS325.1_ex0_1:28920477-28920500:-_5-5	RAB42	452	519
ALOX15_CCDS11049.1_ex12_17:4542833-4542856:-_5-3	ALOX15	354	398
SLC7A7_CCDS9574.1_ex7_14:23249174-23249197:+_5-1	SLC7A7	336	362
C12orf54_CCDS8764.1_ex6_12:48888593-48888616:-_5-5	C12orf54	332	229
PRRG1_CCDS14239.1_ex2_X:37312418-37312441:+_5-2	PRRG1	352	303
RNF125_CCDS11902.1_ex0_18:29598926-29598949:-_5-1	RNF125	603	510
ZCCHC7_CCDS6608.2_ex2_9:37304197-37304220:+_5-2	ZCCHC7	243	427
CCL5_CCDS11300.1_ex1_17:34205603-34205626:+_5-5	CCL5	681	476
sgSTK33_7	STK33_LS	256	233
MORC1_CCDS2955.1_ex14_3:108773577-108773600:+_5-1	MORC1	331	420
ORC1_CCDS566.1_ex12_1:52862014-52862037:-_5-4	ORC1	120	280
BUB1_CCDS33273.1_ex16_2:111423889-111423912:-_5-3	BUB1	31	141
ICK_CCDS4949.1_ex10_6:52897325-52897348:+_5-4	ICK	293	326
TRPC7_CCDS47267.2_ex10_5:135692414-135692437:+_5-1	TRPC7	689	695
KLHL4_CCDS14456.1_ex0_X:86773109-86773132:+_5-3	KLHL4	482	506
PAK7_CCDS13107.1_ex5_20:9547012-9547035:+_5-1	PAK7	308	438
ADAM29_CCDS3823.1_ex0_4:175897541-175897564:+_5-4	ADAM29	97	139
DIP2C_CCDS7054.1_ex31_10:465102-465125:+_5-4	DIP2C	289	382
sgDNMT3B_10	DNMT3B_LS	276	226
FAM109A_CCDS53833.1_ex0_12:111800831-111800854:-_5-1	FAM109A	417	670
PTPDC1_CCDS6707.1_ex4_9:96857602-96857625:+_5-2	PTPDC1	318	268
LDLR_CCDS12254.1_ex5_19:11218104-11218127:+_5-3	LDLR	383	477
ASB10_CCDS47749.2_ex2_7:150883669-150883692:+_5-4	ASB10	628	616
C12orf29_CCDS31866.1_ex3_12:88437407-88437430:-_5-2	C12orf29	315	418
CCL18_CCDS11306.1_ex2_17:34398310-34398333:-_5-5	CCL18	402	753
ZNF789_CCDS34693.1_ex3_7:99084455-99084478:+_6-6	ZNF789	683	599
sgFBXL19_1	FBXL19_LS	81	513
MDM4_CCDS1447.1_ex2_1:204499923-204499946:+_15-5	MDM4	351	324
sgMAPK9_9	MAPK9_LS	492	496
VPS26B_CCDS8495.1_ex1_11:134104906-134104929:+_5-5	VPS26B	571	542
FN3K_CCDS11818.1_ex2_17:80698633-80698656:+_5-3	FN3K	232	308
VDAC2_CCDS53544.1_ex3_10:76978833-76978856:-_5-2	VDAC2	124	188
TSPAN15_CCDS7294.1_ex2_10:71244925-71244948:+_5-2	TSPAN15	788	896
IKZF2_CCDS2395.1_ex4_2:213921633-213921656:-_5-3	IKZF2	166	357
PAQR8_CCDS4941.1_ex0_6:52268283-52268306:+_5-1	PAQR8	424	882
CABIN1_CCDS13823.1_ex16_22:24468367-24468390:-_5-4	CABIN1	317	370
THAP1_CCDS6136.1_ex1_8:42694395-42694418:+_8-6	THAP1	331	453
sgMOS_1	MOS_LS	724	520
TYR_CCDS8284.1_ex0_11:88911820-88911843:-_5-5	TYR	670	569
SPRED1_CCDS32193.1_ex5_15:38641619-38641642:+_5-4	SPRED1	548	542
LRRC14B_CCDS47184.1_ex0_5:192126-192149:-_5-3	LRRC14B	680	501
HFE_CCDS4578.1_ex4_6:26093339-26093362:+_18-16	HFE	337	347
EPB41L2_CCDS47474.1_ex12_6:131277368-131277391:+_5-5	EPB41L2	192	360
GEM_CCDS6261.1_ex3_8:95272424-95272447:-_5-3	GEM	563	501
CCDC134_CCDS33654.1_ex1_22:42205973-42205996:-_5-3	CCDC134	325	427
RPS4Y1_CCDS14773.1_ex2_Y:2712186-2712209:+_5-1	RPS4Y1	267	430
SYT9_CCDS7778.1_ex1_11:7324608-7324631:-_5-4	SYT9	747	862
UBE2U_CCDS627.1_ex3_1:64676500-64676523:+_5-4	UBE2U	379	566
ANKS1B_CCDS55872.1_ex15_12:99837449-99837472:-_16-16	ANKS1B	411	373
KCNC4_CCDS44193.1_ex1_1:110765704-110765727:+_5-5	KCNC4	231	614
KANSL3_CCDS46361.1_ex17_2:97285493-97285516:-_5-3	KANSL3	252	248
AHDC1_CCDS30652.1_ex0_1:27876685-27876708:+_5-1	AHDC1	415	479
CALR_CCDS12288.1_ex4_19:13051141-13051164:+_5-5	CALR	238	223
sgRPL26_3	RPL26_LS	126	416
RBMS2_CCDS8923.1_ex2_12:56962761-56962784:+_5-3	RBMS2	207	163
sgPOLR3H_8	POLR3H_LS	48	464
SSX1_CCDS14290.1_ex1_X:48117273-48117296:+_5-2	SSX1	169	189
LRRFIP2_CCDS2664.1_ex25_3:37170604-37170627:-_5-5	LRRFIP2	411	506
MCHR1_CCDS14004.1_ex1_22:41076999-41077022:-_5-4	MCHR1	514	570
MAGED2_CCDS14362.1_ex1_X:54836489-54836512:-_5-1	MAGED2	503	417
CIRBP_CCDS12059.1_ex2_19:1271319-1271342:+_5-3	CIRBP	412	412
KIAA1586_CCDS34480.1_ex3_6:56917852-56917875:+_5-3	KIAA1586	146	116
MCU_CCDS59218.1_ex2_10:74618984-74619007:-_5-2	MCU	575	643
CD1E_CCDS41417.1_ex1_1:158324350-158324373:+_24-4	CD1E	489	525
DISP2_CCDS10056.1_ex1_15:40656088-40656111:+_5-1	DISP2	655	770
sgSTK4_9	STK4_LS	298	433
STRA13_CCDS59303.1_ex2_17:79977540-79977563:-_3-2	STRA13	518	886
CHST8_CCDS12433.1_ex1_19:34262348-34262371:-_5-1	CHST8	510	428
PTTG1IP_CCDS13715.1_ex5_21:46293421-46293444:-_9-9	PTTG1IP	402	477
NUDT3_CCDS4791.1_ex2_6:34263440-34263463:-_5-1	NUDT3	233	298
CHRNB2_CCDS1070.1_ex4_1:154543817-154543840:-_5-3	CHRNB2	363	469
PARP12_CCDS5857.1_ex11_7:139762408-139762431:-_5-5	PARP12	615	860
ALKBH6_CCDS12485.2_ex2_19:36501815-36501838:+_5-2	ALKBH6	443	333
TBX15_CCDS30816.1_ex4_1:119467368-119467391:+_5-4	TBX15	508	470
CCNA2_CCDS3723.1_ex5_4:122742227-122742250:+_5-2	CCNA2	272	600
UBXN4_CCDS42761.1_ex1_2:136505917-136505940:+_5-1	UBXN4	66	70
C1orf74_CCDS1491.1_ex0_1:209956668-209956691:+_5-3	C1orf74	296	491
sgRSF1_7	RSF1_LS	287	349
TMEM61_CCDS601.1_ex2_1:55457529-55457552:-_5-5	TMEM61	490	649
sgRPS16_9	RPS16_LS	83	488
DIS3_CCDS45057.1_ex14_13:73348080-73348103:+_5-2	DIS3	352	311
TCP11L1_CCDS7882.1_ex3_11:33079562-33079585:+_5-4	TCP11L1	455	413
DUT_CCDS32231.1_ex1_15:48624581-48624604:-_7-2	DUT	48	763
DTNA_CCDS11908.1_ex8_18:32407618-32407641:+_15-8	DTNA	205	129
sgHNF1A_10	HNF1A_LS	116	415
sgPTK2B_2	PTK2B_LS	747	502
ATP2A2_CCDS9143.1_ex4_12:110734453-110734476:+_5-1	ATP2A2	74	398
sgSKIV2L2_1	SKIV2L2_LS	327	657
MLF1_CCDS3182.1_ex4_3:158317820-158317843:+_9-6	MLF1	253	265
CLDN6_CCDS10488.1_ex0_16:3065610-3065633:+_5-2	CLDN6	713	553
CCDC166_CCDS55280.1_ex0_8:144789630-144789653:+_5-2	CCDC166	337	475
FLNA_CCDS44021.1_ex43_X:153596046-153596069:-_5-4	FLNA	632	713
RALGPS2_CCDS1325.1_ex5_1:178790766-178790789:-_5-2	RALGPS2	591	515
IGSF5_CCDS33562.1_ex3_21:41142863-41142886:-_5-3	IGSF5	312	282
DPP10_CCDS33278.1_ex2_2:116101466-116101489:-_5-1	DPP10	869	677
KANSL1_CCDS11503.1_ex10_17:44144981-44145004:+_5-1	KANSL1	382	577
SPINT1_CCDS10067.1_ex0_15:41137036-41137059:+_5-2	SPINT1	1049	821
ING1_CCDS9515.1_ex1_13:111371928-111371951:+_10-9	ING1	327	316
sgTIPIN_4	TIPIN_LS	281	256
ZNF560_CCDS12214.1_ex1_19:9579779-9579802:-_5-4	ZNF560	87	152
CGA_CCDS5007.1_ex1_6:87796103-87796126:-_5-3	CGA	802	465
sgNDRG1_6	NDRG1_LS	484	568
COG8_CCDS10876.1_ex4_16:69373130-69373153:-_5-4	COG8	302	639
SIGLEC8_CCDS33086.1_ex5_19:51960740-51960763:+_5-3	SIGLEC8	404	695
SMTNL2_CCDS11048.1_ex3_17:4498490-4498513:+_5-5	SMTNL2	601	709
ETAA1_CCDS1882.1_ex4_2:67631113-67631136:-_5-5	ETAA1	382	456
NRG4_CCDS10288.1_ex3_15:76301533-76301556:+_5-5	NRG4	576	575
ENC1_CCDS4021.1_ex0_5:73931429-73931452:-_5-2	ENC1	466	406
MAN2B2_CCDS33951.1_ex8_4:6599971-6599994:+_5-5	MAN2B2	336	401
ARL6IP6_CCDS2197.1_ex0_2:153575269-153575292:+_5-1	ARL6IP6	139	302
HOXA10_CCDS5410.2_ex1_7:27213642-27213665:-_5-4	HOXA10	610	747
ZNF710_CCDS10358.1_ex0_15:90610672-90610695:-_5-1	ZNF710	614	829
ZNF816_CCDS33096.1_ex0_19:53454592-53454615:-_5-3	ZNF816	438	509
CTRL00999	NON-TARGETING	310	303
DCST2_CCDS1082.2_ex13_1:155005590-155005613:+_5-5	DCST2	620	827
ZNF124_CCDS31089.1_ex2_1:247323015-247323038:-_9-7	ZNF124	265	578
ARHGAP25_CCDS33214.2_ex4_2:69034568-69034591:+_5-3	ARHGAP25	369	329
sgPRKD3_7	PRKD3_LS	275	270
TXNDC8_CCDS69639.1_ex0_9:113086248-113086271:+_6-1	TXNDC8	475	785
TANGO2_CCDS13772.1_ex1_22:20030918-20030941:-_14-4	TANGO2	735	536
PAPOLA_CCDS58334.1_ex2_14:96987351-96987374:+_5-3	PAPOLA	182	62
LYPD1_CCDS42759.1_ex0_2:133403795-133403818:-_7-5	LYPD1	699	777
sgTLK1_7	TLK1_LS	207	263
APBA1_CCDS6630.1_ex11_9:72131771-72131794:+_5-4	APBA1	335	395
OSR1_CCDS1694.1_ex1_2:19553314-19553337:+_5-3	OSR1	592	701
KIAA1549L_CCDS44565.2_ex0_11:33565442-33565465:-_5-3	KIAA1549L	590	478
RELT_CCDS8222.1_ex4_11:73103271-73103294:-_5-3	RELT	473	657
GPD1L_CCDS33729.1_ex5_3:32200367-32200390:+_5-4	GPD1L	574	750
CTRL00986	NON-TARGETING	357	354
KRTAP13-1_CCDS13590.2_ex0_21:31768530-31768553:-_5-2	KRTAP13-1	1032	923
ANP32A_CCDS45292.1_ex4_15:69079845-69079868:-_5-3	ANP32A	149	237
MRPS30_CCDS3951.1_ex0_5:44809267-44809290:+_5-3	MRPS30	606	821
FBXO24_CCDS55138.1_ex3_7:100189354-100189377:-_5-5	FBXO24	504	496
sgMAST1_9	MAST1_LS	108	181
CSRNP2_CCDS8807.1_ex0_12:51458362-51458385:-_5-1	CSRNP2	395	508
TRIM77_CCDS60929.1_ex0_11:89443585-89443608:-_5-1	TRIM77	199	233
HSD17B8_CCDS4769.1_ex2_6:33173092-33173115:+_5-3	HSD17B8	316	352
SLC25A42_CCDS32966.1_ex3_19:19216416-19216439:+_5-3	SLC25A42	1094	1044
TMOD2_CCDS10144.1_ex2_15:52066001-52066024:-_5-2	TMOD2	495	494
BTN3A1_CCDS4608.1_ex3_6:26409835-26409858:+_7-6	BTN3A1	336	397
GIN1_CCDS43349.1_ex4_5:102440437-102440460:-_5-4	GIN1	125	176
FBLIM1_CCDS163.1_ex0_1:16091706-16091729:+_5-3	FBLIM1	379	532
DUS2_CCDS10859.1_ex7_16:68100517-68100540:+_5-3	DUS2	297	458
MSMB_CCDS7235.1_ex1_10:51555812-51555835:+_7-2	MSMB	305	361
FTHL17_CCDS14227.1_ex0_X:31089905-31089928:+_5-4	FTHL17	358	350
LSM6_CCDS3767.1_ex1_4:147108462-147108485:-_5-5	LSM6	322	352
TMEM62_CCDS32210.1_ex1_15:43426455-43426478:+_5-1	TMEM62	673	696
ABL2_CCDS30947.1_ex9_1:179100556-179100579:+_5-4	ABL2	432	438
MUC5B_CCDS44515.2_ex21_11:1256397-1256420:-_5-2	MUC5B	318	496
HCRTR1_CCDS344.1_ex0_1:32084911-32084934:+_5-1	HCRTR1	278	322
PNMA1_CCDS9818.1_ex0_14:74180133-74180156:-_5-4	PNMA1	380	389
SEC61A1_CCDS3046.1_ex6_3:127779373-127779396:-_5-4	SEC61A1	31	361
ANKRD2_CCDS44468.1_ex3_10:99338340-99338363:+_5-4	ANKRD2	264	473
TNMD_CCDS14469.1_ex4_X:99852621-99852644:-_5-5	TNMD	408	345
FAM169B_CCDS45360.1_ex3_15:99023871-99023894:-_5-5	FAM169B	326	271
ING3_CCDS35497.1_ex1_7:120591275-120591298:-_7-2	ING3	298	734
GOLGA8M_CCDS61572.1_ex10_15:28951814-28951837:+_1-1	GOLGA8M	329	396
CHCHD3_CCDS5828.1_ex4_7:132659927-132659950:-_5-2	CHCHD3	166	488
ABHD6_CCDS2887.1_ex3_3:58256750-58256773:-_5-5	ABHD6	317	397
C7orf49_CCDS5838.2_ex0_7:134851524-134851547:+_7-2	C7orf49	520	560
PRAP1_CCDS44498.1_ex3_10:135165582-135165605:+_5-2	PRAP1	432	515
KRT20_CCDS11379.1_ex7_17:39041270-39041293:-_5-4	KRT20	137	413
SLCO2B1_CCDS44683.1_ex5_11:74883559-74883582:+_5-4	SLCO2B1	488	665
C5orf66_CCDS59494.1_ex2_5:134678891-134678914:-_5-4	C5orf66	540	589
MYO9A_CCDS10239.1_ex40_15:72338492-72338515:-_5-5	MYO9A	184	360
NUDT4_CCDS44952.1_ex1_12:93788411-93788434:-_5-2	NUDT4	320	477
FUS_CCDS10707.1_ex4_16:31195638-31195661:+_5-3	FUS	458	452
ZDHHC22_CCDS45140.1_ex1_14:77605850-77605873:-_5-3	ZDHHC22	704	787
SPSB1_CCDS102.1_ex0_1:9416051-9416074:+_5-1	SPSB1	724	706
MYL2_CCDS31901.1_ex2_12:111351113-111351136:-_5-2	MYL2	664	648
PIP4K2A_CCDS7141.1_ex6_10:22880649-22880672:+_5-3	PIP4K2A	985	966
APOL1_CCDS13925.1_ex3_22:36653408-36653431:+_5-1	APOL1	522	300
DOCK8_CCDS55283.1_ex3_9:311959-311982:-_5-1	DOCK8	841	693
FAM194A_CCDS3151.2_ex13_3:150421389-150421412:+_5-5	FAM194A	611	714
EPGN_CCDS59475.1_ex2_4:75177941-75177964:-_7-4	EPGN	356	403
FAM105A_CCDS3884.1_ex3_5:14601525-14601548:+_5-2	FAM105A	919	528
sgREV3L_1	REV3L_LS	473	525
HEATR3_CCDS10739.1_ex4_16:50106608-50106631:-_5-2	HEATR3	362	325
TCF23_CCDS33163.1_ex1_2:27372997-27373020:-_5-3	TCF23	413	752
RUFY3_CCDS34001.1_ex5_4:71639243-71639266:+_5-5	RUFY3	148	254
SERPINA3_CCDS32150.1_ex0_14:95080864-95080887:+_5-1	SERPINA3	289	436
CLEC9A_CCDS8611.1_ex2_12:10213821-10213844:-_5-1	CLEC9A	247	169
HMGB2_CCDS3816.1_ex2_4:174254218-174254241:+_5-1	HMGB2	434	382
XPO4_CCDS41872.1_ex12_13:21383256-21383279:+_5-2	XPO4	248	377
CCDC71L_CCDS55151.1_ex0_7:106301194-106301217:-_5-5	CCDC71L	551	884
AFAP1_CCDS3397.1_ex13_4:7857244-7857267:+_5-5	AFAP1	269	315
C16orf52_CCDS58431.1_ex0_16:22019696-22019719:+_5-1	C16orf52	841	677
MOB1A_CCDS46340.1_ex2_2:74392462-74392485:-_5-1	MOB1A	82	106
SCOC_CCDS54806.1_ex0_4:141294849-141294872:+_8-3	SCOC	720	829
CLDN3_CCDS5559.1_ex0_7:73184241-73184264:-_5-5	CLDN3	334	415
EXOSC7_CCDS2725.1_ex1_3:45030663-45030686:+_5-1	EXOSC7	217	404
MFSD1_CCDS3185.2_ex1_3:158522137-158522160:-_5-5	MFSD1	284	282
RNF157_CCDS32740.1_ex13_17:74162555-74162578:+_5-2	RNF157	290	440
SAP130_CCDS2153.1_ex16_2:128774018-128774041:-_5-4	SAP130	488	568
ZNF695_CCDS44344.1_ex0_1:247151408-247151431:-_7-1	ZNF695	507	485
HECTD1_CCDS41939.1_ex30_14:31619221-31619244:-_5-4	HECTD1	288	394
PIK3R3_CCDS529.1_ex6_1:46532674-46532697:-_5-3	PIK3R3	290	433
sgSNRPE_6	SNRPE_LS	48	499
LCE1F_CCDS1023.1_ex0_1:152749039-152749062:+_3-3	LCE1F	390	781
sgMEF2C_6	MEF2C_LS	739	412
CLRN2_CCDS47032.1_ex0_4:17516965-17516988:+_5-1	CLRN2	542	623
FKBP4_CCDS8512.1_ex4_12:2908294-2908317:+_5-4	FKBP4	301	630
NF1_CCDS11264.1_ex6_17:29508777-29508800:-_5-5	NF1	437	446
KDM6B_CCDS32552.1_ex6_17:7750648-7750671:-_5-3	KDM6B	610	614
PRCP_CCDS41695.1_ex4_11:82560989-82561012:-_5-1	PRCP	236	418
ICA1_CCDS34602.1_ex8_7:8258071-8258094:-_5-3	ICA1	795	524
CD36_CCDS34673.1_ex1_7:80285994-80286017:+_5-1	CD36	184	170
C6orf223_CCDS55016.1_ex1_6:43968700-43968723:+_8-1	C6orf223	686	555
MC5R_CCDS11868.1_ex0_18:13826089-13826112:-_5-3	MC5R	582	496
CHAF1B_CCDS13644.1_ex1_21:37760000-37760023:+_5-1	CHAF1B	216	349
CCNF_CCDS10467.1_ex3_16:2485853-2485876:-_5-2	CCNF	420	529
ACOX3_CCDS3401.1_ex13_4:8416053-8416076:+_5-3	ACOX3	370	429
USP20_CCDS43892.1_ex4_9:132623290-132623313:+_5-1	USP20	283	436
FAM19A2_CCDS8962.1_ex2_12:62148778-62148801:+_5-4	FAM19A2	353	228
sgPRKAA2_8	PRKAA2_LS	196	341
ZNF860_CCDS46784.1_ex0_3:32031130-32031153:-_5-5	ZNF860	234	524
ZNF703_CCDS6094.1_ex1_8:37554875-37554898:+_5-2	ZNF703	388	369
CAPS_CCDS12156.1_ex1_19:5914613-5914636:+_5-2	CAPS	680	706
ZNF287_CCDS11179.2_ex4_17:16470846-16470869:+_5-5	ZNF287	973	671
HOXA10_CCDS5410.2_ex1_7:27213439-27213462:+_5-2	HOXA10	201	477
RBM26_CCDS66566.1_ex16_13:79945216-79945239:+_5-4	RBM26	228	269
SHANK1_CCDS12799.1_ex4_19:51190006-51190029:-_5-1	SHANK1	545	661
ECE2_CCDS3255.1_ex1_3:183975421-183975444:-_11-5	ECE2	201	227
PPIL6_CCDS47466.2_ex6_6:109752430-109752453:+_5-3	PPIL6	542	511
sgSRSF2_8	SRSF2_LS	14	379
ZNF720_CCDS45473.1_ex2_16:31734576-31734599:+_5-3	ZNF720	441	618
sgACTR5_3	ACTR5_LS	231	455
ADRA2C_CCDS47004.1_ex0_4:3769103-3769126:+_5-5	ADRA2C	644	526
CLN8_CCDS5956.1_ex0_8:1719371-1719394:-_5-1	CLN8	867	437
AMELX_CCDS14144.1_ex3_X:11316688-11316711:-_6-3	AMELX	357	364
