sgRNA	gene	CRISPR_C7530487.sample	CRISPR_C6596666.sample
TMED3_CCDS10310.1_ex1_15:79606252-79606275:-_5-5	TMED3	460	583
GABRG3_CCDS45195.1_ex2_15:27271905-27271928:-_5-2	GABRG3	157	214
CTRL00796	NON-TARGETING	674	609
JADE3_CCDS14271.1_ex3_X:46884148-46884171:+_5-3	JADE3	340	597
ASMT_CCDS14117.1_ex3_Y:1696632-1696655:-_5-4	ASMT	209	257
TRPC4AP_CCDS13246.1_ex11_20:33623051-33623074:-_5-2	TRPC4AP	515	667
ERLIN2_CCDS34879.1_ex1_8:37597934-37597957:-_5-2	ERLIN2	83	78
ACSL4_CCDS14548.1_ex13_X:108926408-108926431:+_5-5	ACSL4	262	365
GCDH_CCDS12286.1_ex3_19:13002936-13002959:+_5-3	GCDH	368	494
MED17_CCDS8295.1_ex0_11:93517786-93517809:+_5-1	MED17	362	646
CCDC157_CCDS33632.2_ex2_22:30766742-30766765:+_5-5	CCDC157	314	539
KRT39_CCDS11382.1_ex5_17:39120732-39120755:+_5-1	KRT39	297	505
PIAS2_CCDS32824.1_ex8_18:44426757-44426780:-_5-2	PIAS2	420	508
GPR52_CCDS30941.1_ex0_1:174417475-174417498:-_5-1	GPR52	239	321
PXK_CCDS2889.1_ex5_3:58376925-58376948:+_5-4	PXK	353	383
CASP14_CCDS12323.1_ex1_19:15164430-15164453:-_5-1	CASP14	498	683
SNX25_CCDS34116.1_ex5_4:186231883-186231906:+_5-3	SNX25	317	500
KIFAP3_CCDS1288.1_ex11_1:169993678-169993701:-_5-3	KIFAP3	288	324
NTF4_CCDS12754.1_ex0_19:49564973-49564996:+_5-4	NTF4	365	538
LMNA_CCDS1129.1_ex3_1:156104653-156104676:+_5-3	LMNA	278	432
CST9L_CCDS13157.1_ex2_20:23548972-23548995:+_5-5	CST9L	333	378
DKK3_CCDS7808.1_ex6_11:12029969-12029992:-_5-5	DKK3	387	655
TEX38_CCDS57999.1_ex1_1:47138695-47138718:-_5-4	TEX38	168	142
PAPSS1_CCDS3676.1_ex10_4:108622325-108622348:-_5-5	PAPSS1	333	426
MOS_CCDS6164.1_ex0_8:57026180-57026203:-_5-3	MOS	70	270
PYGM_CCDS53659.1_ex15_11:64525309-64525332:+_5-4	PYGM	311	411
TSHZ3_CCDS12421.2_ex0_19:31769598-31769621:-_5-1	TSHZ3	358	314
RPUSD2_CCDS10061.1_ex1_15:40864000-40864023:-_5-5	RPUSD2	341	539
VWC2_CCDS5508.1_ex0_7:49815284-49815307:-_5-2	VWC2	875	876
ZWINT_CCDS31205.1_ex4_10:58119545-58119568:-_5-2	ZWINT	261	606
SERPINB8_CCDS11991.1_ex4_18:61652354-61652377:+_13-8	SERPINB8	134	200
C9orf40_CCDS6648.1_ex1_9:77567296-77567319:-_5-3	C9orf40	601	613
PDZD4_CCDS14732.1_ex2_X:153071034-153071057:-_5-2	PDZD4	396	482
SLC25A52_CCDS32812.2_ex0_18:29340242-29340265:+_4-1	SLC25A52	605	869
METRNL_CCDS32779.1_ex1_17:81042853-81042876:+_5-1	METRNL	230	544
SUPV3L1_CCDS7287.1_ex8_10:70958181-70958204:+_5-5	SUPV3L1	375	515
sgPPARGC1B_5	PPARGC1B_LS	278	376
ASPH_CCDS34898.1_ex21_8:62566170-62566193:+_10-3	ASPH	275	512
TBC1D5_CCDS33714.1_ex15_3:17446242-17446265:-_5-4	TBC1D5	617	628
TIMM9_CCDS9735.1_ex0_14:58875862-58875885:+_4-1	TIMM9	336	583
ZNF404_CCDS59394.1_ex0_19:44377949-44377972:-_5-3	ZNF404	17	20
HTT_CCDS43206.1_ex29_4:3174077-3174100:-_5-5	HTT	454	386
PDE6B_CCDS33932.1_ex8_4:650780-650803:-_5-4	PDE6B	244	337
ABHD16A_CCDS4713.1_ex11_6:31659382-31659405:+_5-1	ABHD16A	426	391
DHX15_CCDS33966.1_ex9_4:24556453-24556476:+_5-1	DHX15	0	127
BHLHE40_CCDS2565.1_ex4_3:5024608-5024631:+_5-4	BHLHE40	278	245
GADD45GIP1_CCDS12290.1_ex1_19:13067719-13067742:+_5-3	GADD45GIP1	376	574
PSMC2_CCDS5731.1_ex6_7:103003874-103003897:-_5-5	PSMC2	16	27
THY1_CCDS8424.1_ex1_11:119290952-119290975:+_5-2	THY1	423	750
SLC38A5_CCDS14293.1_ex11_X:48325233-48325256:+_5-5	SLC38A5	600	957
sgRPL36A_10	RPL36A_LS	79	441
STK11_CCDS45896.1_ex4_19:1220588-1220611:-_5-5	STK11	467	682
C5orf30_CCDS4095.1_ex0_5:102611833-102611856:+_5-3	C5orf30	374	518
UBE2V1_CCDS13426.1_ex3_20:48732020-48732043:-_14-14	UBE2V1	228	244
TECPR1_CCDS47648.1_ex23_7:97875241-97875264:+_5-5	TECPR1	596	742
ELN_CCDS43598.1_ex8_7:73458219-73458242:-_5-1	ELN	344	541
CDYL2_CCDS32493.1_ex5_16:80718438-80718461:-_5-2	CDYL2	475	490
DSTN_CCDS13127.1_ex1_20:17581577-17581600:-_5-4	DSTN	220	269
sgTRIB2_3	TRIB2_LS	13	350
CST8_CCDS13156.1_ex1_20:23473635-23473658:-_5-5	CST8	600	644
CHL1_CCDS2556.1_ex2_3:369847-369870:+_5-1	CHL1	290	502
TNFSF4_CCDS1306.1_ex1_1:173157696-173157719:-_5-4	TNFSF4	414	375
FAM69A_CCDS44173.1_ex1_1:93312785-93312808:-_5-2	FAM69A	61	146
PRKAG3_CCDS2424.1_ex9_2:219694765-219694788:-_5-3	PRKAG3	310	554
YTHDF2_CCDS41296.1_ex3_1:29069423-29069446:+_5-5	YTHDF2	337	211
SLC35A4_CCDS4231.1_ex0_5:139947164-139947187:-_5-5	SLC35A4	763	801
ATMIN_CCDS32494.1_ex2_16:81075991-81076014:-_5-4	ATMIN	648	715
FXN_CCDS43834.1_ex0_9:71650820-71650843:-_5-1	FXN	397	517
SSH1_CCDS53825.1_ex6_12:109201454-109201477:-_5-2	SSH1	624	675
sgNEK10_9	NEK10_LS	257	391
PDLIM3_CCDS3844.1_ex6_4:186446249-186446272:+_5-5	PDLIM3	415	351
sgCHD6_5	CHD6_LS	312	417
ZNF296_CCDS12653.1_ex2_19:45579332-45579355:+_5-5	ZNF296	749	788
HMG20B_CCDS45919.1_ex1_19:3573759-3573782:+_5-1	HMG20B	30	108
CNKSR3_CCDS5246.1_ex7_6:154751613-154751636:-_5-1	CNKSR3	66	93
RMND5A_CCDS1991.1_ex4_2:86992145-86992168:+_5-4	RMND5A	215	314
AKT3_CCDS31076.1_ex7_1:243778385-243778408:+_5-3	AKT3	18	19
CCDC85A_CCDS46290.1_ex1_2:56419716-56419739:+_5-3	CCDC85A	429	676
ITGB3BP_CCDS30736.1_ex4_1:63944458-63944481:+_6-3	ITGB3BP	88	169
TOMM5_CCDS47967.1_ex1_9:37592355-37592378:-_5-2	TOMM5	451	730
ZC3H3_CCDS6402.1_ex10_8:144620342-144620365:+_5-3	ZC3H3	518	828
AMZ2_CCDS11674.1_ex3_17:66250552-66250575:+_6-3	AMZ2	222	392
COL8A1_CCDS2934.1_ex1_3:99513444-99513467:+_5-3	COL8A1	352	364
ADPRHL2_CCDS402.1_ex3_1:36557505-36557528:-_5-5	ADPRHL2	210	397
ANKRD35_CCDS919.1_ex1_1:145555790-145555813:+_5-1	ANKRD35	280	377
HTR7_CCDS7408.1_ex3_10:92617135-92617158:-_5-4	HTR7	624	840
FAM19A4_CCDS2907.1_ex2_3:68802119-68802142:-_5-4	FAM19A4	170	352
GPC6_CCDS9469.1_ex3_13:94679993-94680016:-_5-4	GPC6	483	413
sgBAP1_2	BAP1_LS	52	251
TSPAN8_CCDS8999.1_ex4_12:71531954-71531977:-_5-1	TSPAN8	509	640
METAP1D_CCDS2246.1_ex3_2:172930458-172930481:+_5-5	METAP1D	338	414
CDKL1_CCDS9699.1_ex4_14:50807840-50807863:+_5-1	CDKL1	533	588
KCNA2_CCDS55625.1_ex2_1:111147172-111147195:+_5-4	KCNA2	184	327
TLR7_CCDS14151.1_ex1_X:12904979-12905002:+_5-5	TLR7	209	304
NUDT13_CCDS31220.1_ex6_10:74886523-74886546:-_11-10	NUDT13	449	400
MYO6_CCDS34487.1_ex7_6:76551077-76551100:+_5-1	MYO6	170	240
DNMT3A_CCDS1718.2_ex9_2:25467424-25467447:+_10-1	DNMT3A	464	501
TCERG1_CCDS4282.1_ex1_5:145834712-145834735:-_5-1	TCERG1	217	331
ABLIM1_CCDS31288.1_ex14_10:116233632-116233655:+_5-4	ABLIM1	90	32
EIF5B_CCDS42721.1_ex7_2:99985931-99985954:-_5-5	EIF5B	491	716
SEPT9_CCDS45790.1_ex4_17:75483607-75483630:-_5-3	SEPT9	403	606
CPA5_CCDS47713.1_ex2_7:129989919-129989942:+_5-2	CPA5	227	254
CHKA_CCDS8178.1_ex11_11:67888503-67888526:+_5-5	CHKA	384	714
sgMKNK1_10	MKNK1_LS	474	361
IL17RD_CCDS2880.2_ex9_3:57144303-57144326:-_5-5	IL17RD	33	149
VGF_CCDS5712.1_ex0_7:100807305-100807328:+_5-1	VGF	917	708
CTRL00656	NON-TARGETING	225	316
PGPEP1L_CCDS53977.1_ex0_15:99511879-99511902:-_5-1	PGPEP1L	469	508
sgMETTL2B_2	METTL2B_LS	321	343
ARMCX1_CCDS14487.1_ex0_X:100808042-100808065:+_5-2	ARMCX1	475	410
APBB1_CCDS31410.1_ex7_11:6423811-6423834:-_5-2	APBB1	404	549
sgMETTL21A_4	METTL21A_LS	562	613
UBN2_CCDS43655.2_ex5_7:138946344-138946367:+_5-3	UBN2	820	739
C10orf129_CCDS7440.2_ex1_10:96961914-96961937:+_5-3	C10orf129	363	440
EID3_CCDS53822.1_ex0_12:104697873-104697896:+_5-1	EID3	407	449
HMGB4_CCDS30668.1_ex0_1:34330043-34330066:+_5-4	HMGB4	595	549
EGR2_CCDS44409.1_ex0_10:64573932-64573955:+_5-4	EGR2	206	431
TMEM70_CCDS47876.1_ex0_8:74888698-74888721:-_6-4	TMEM70	556	926
GMIP_CCDS12408.1_ex16_19:19751340-19751363:-_5-5	GMIP	418	661
AMIGO3_CCDS33759.1_ex0_3:49756597-49756620:-_5-4	AMIGO3	329	459
SMIM20_CCDS47038.1_ex1_4:25929953-25929976:+_3-3	SMIM20	457	489
sgPPP2R5D_4	PPP2R5D_LS	34	376
ARHGEF10_CCDS34794.1_ex9_8:1833834-1833857:+_5-2	ARHGEF10	515	414
RNF20_CCDS35084.1_ex1_9:104302630-104302653:+_5-1	RNF20	97	615
PSMB3_CCDS11328.1_ex2_17:36912198-36912221:+_5-4	PSMB3	7	486
FBXO36_CCDS2472.1_ex2_2:230861604-230861627:-_5-4	FBXO36	385	405
CTRL00586	NON-TARGETING	239	193
GBP2_CCDS719.1_ex5_1:89582782-89582805:-_5-3	GBP2	502	389
C2orf44_CCDS1705.1_ex2_2:24262063-24262086:+_5-3	C2orf44	195	262
GAA_CCDS32760.1_ex1_17:78079555-78079578:+_5-1	GAA	513	685
C1orf194_CCDS41364.1_ex3_1:109650590-109650613:+_5-5	C1orf194	449	640
SMYD1_CCDS33240.1_ex0_2:88367471-88367494:+_5-1	SMYD1	427	361
RET_CCDS53525.1_ex3_10:43600548-43600571:-_5-3	RET	439	645
GLRA2_CCDS14160.1_ex5_X:14625324-14625347:-_5-4	GLRA2	217	255
TCEA3_CCDS44086.1_ex7_1:23743797-23743820:-_5-2	TCEA3	468	557
TSC1_CCDS55350.1_ex14_9:135787703-135787726:+_5-3	TSC1	370	597
OGFOD3_CCDS11811.1_ex6_17:80369352-80369375:-_5-3	OGFOD3	209	355
ZNF641_CCDS53787.1_ex0_12:48737274-48737297:+_5-2	ZNF641	335	454
SMARCAL1_CCDS2403.1_ex2_2:217285072-217285095:-_5-5	SMARCAL1	692	801
PILRB_CCDS43622.1_ex1_7:99956528-99956551:+_4-3	PILRB	325	477
GNA12_CCDS5335.1_ex0_7:2771177-2771200:+_5-1	GNA12	389	647
PIGF_CCDS1827.1_ex2_2:46839405-46839428:+_5-2	PIGF	103	152
AGBL4_CCDS44137.1_ex11_1:50163049-50163072:-_5-5	AGBL4	99	189
HELLS_CCDS7434.1_ex10_10:96341094-96341117:+_5-4	HELLS	25	9
PAPD5_CCDS54006.1_ex1_16:50188124-50188147:+_5-5	PAPD5	336	514
DCUN1D4_CCDS33982.1_ex3_4:52740469-52740492:+_5-1	DCUN1D4	311	268
NCAPG2_CCDS43686.1_ex15_7:158464256-158464279:-_5-2	NCAPG2	294	306
PSMD13_CCDS44504.1_ex2_11:244421-244444:-_5-2	PSMD13	148	272
MVB12B_CCDS35142.1_ex3_9:129148905-129148928:+_5-5	MVB12B	281	258
GRB7_CCDS11345.1_ex2_17:37899250-37899273:+_5-3	GRB7	0	28
sgGLYR1_3	GLYR1_LS	211	365
PDE6C_CCDS7429.1_ex0_10:95372787-95372810:+_5-1	PDE6C	426	424
SGIP1_CCDS30744.1_ex13_1:67145407-67145430:+_5-4	SGIP1	266	270
ANKRD54_CCDS13959.1_ex4_22:38229715-38229738:-_5-1	ANKRD54	339	382
RIBC1_CCDS14353.1_ex2_X:53455404-53455427:-_7-5	RIBC1	11	33
TNFRSF19_CCDS55893.1_ex1_13:24233255-24233278:+_5-1	TNFRSF19	626	603
TECTA_CCDS8434.1_ex7_11:120998773-120998796:+_5-4	TECTA	567	582
FAM200A_CCDS5668.1_ex0_7:99145915-99145938:-_5-5	FAM200A	0	0
EDN1_CCDS4522.1_ex1_6:12292669-12292692:-_5-1	EDN1	422	582
SUCNR1_CCDS3162.1_ex1_3:151598641-151598664:-_5-3	SUCNR1	223	494
RP1_CCDS6160.1_ex2_8:55537623-55537646:+_5-5	RP1	323	285
RABL5_CCDS47670.1_ex1_7:100959807-100959830:-_9-8	RABL5	423	501
FAM161A_CCDS42687.2_ex4_2:62069389-62069412:+_5-3	FAM161A	124	128
RAB7L1_CCDS1459.1_ex1_1:205739964-205739987:-_6-4	RAB7L1	558	480
SIPA1L3_CCDS33007.1_ex0_19:38572790-38572813:+_5-2	SIPA1L3	831	927
SCGB1C1_CCDS41581.1_ex1_11:193763-193786:+_5-2	SCGB1C1	129	593
KAT6A_CCDS6124.1_ex13_8:41839421-41839444:-_5-4	KAT6A	314	464
CCDC62_CCDS9238.1_ex3_12:123270291-123270314:+_5-3	CCDC62	631	567
RAP1B_CCDS58253.1_ex2_12:69047955-69047978:-_9-5	RAP1B	444	700
RAD51AP1_CCDS44805.1_ex2_12:4653041-4653064:-_5-3	RAD51AP1	185	158
C5orf52_CCDS47329.1_ex0_5:157098713-157098736:-_5-1	C5orf52	292	449
ZDHHC7_CCDS10950.1_ex2_16:85011539-85011562:-_5-1	ZDHHC7	496	752
SERPINB10_CCDS11990.1_ex1_18:61584709-61584732:-_5-2	SERPINB10	638	484
FOXN4_CCDS9126.2_ex3_12:109724484-109724507:+_5-2	FOXN4	513	485
SPCS3_CCDS54823.1_ex0_4:177241338-177241361:-_5-2	SPCS3	92	633
RBPMS_CCDS34875.1_ex2_8:30335331-30335354:+_5-3	RBPMS	226	120
PCDHA11_CCDS47284.1_ex0_5:140249110-140249133:+_5-1	PCDHA11	158	183
NARG2_CCDS10176.1_ex12_15:60760502-60760525:+_5-3	NARG2	126	179
sgPOLR2J_5	POLR2J_LS	110	722
MLNR_CCDS9414.1_ex0_13:49795028-49795051:+_5-5	MLNR	244	488
sgITGB3BP_8	ITGB3BP_LS	0	364
THEM5_CCDS1005.1_ex2_1:151820749-151820772:+_5-2	THEM5	295	790
PAXIP1_CCDS47753.1_ex15_7:154767460-154767483:+_5-2	PAXIP1	299	456
BOD1_CCDS4389.1_ex2_5:173043345-173043368:-_7-7	BOD1	738	606
BCO2_CCDS41716.1_ex4_11:112070437-112070460:+_5-2	BCO2	280	360
sgMBD1_5	MBD1_LS	323	419
BCL9_CCDS30833.1_ex4_1:147090637-147090660:-_5-2	BCL9	179	260
sgMLLT10_10	MLLT10_LS	270	240
FAM160B2_CCDS6021.2_ex1_8:21952007-21952030:+_5-1	FAM160B2	317	450
CSH1_CCDS11649.1_ex2_17:61973107-61973130:-_2-2	CSH1	395	633
SYT14_CCDS31014.1_ex4_1:210267696-210267719:-_5-3	SYT14	760	701
ZAR1_CCDS3483.1_ex0_4:48492841-48492864:+_5-3	ZAR1	661	917
ACVR1C_CCDS2205.1_ex7_2:158443697-158443720:-_5-5	ACVR1C	234	240
ACIN1_CCDS53887.1_ex7_14:23533312-23533335:-_5-1	ACIN1	74	370
C8orf76_CCDS6341.1_ex3_8:124250115-124250138:-_5-4	C8orf76	304	240
sgTNIP1_10	TNIP1_LS	339	465
FAM65C_CCDS13431.2_ex19_20:49236592-49236615:-_5-5	FAM65C	757	658
ABHD1_CCDS1736.1_ex2_2:27351978-27352001:+_5-3	ABHD1	379	327
IL15_CCDS3755.1_ex4_4:142651044-142651067:+_7-6	IL15	118	249
MFNG_CCDS13947.1_ex7_22:37882001-37882024:-_5-4	MFNG	471	797
CBX5_CCDS8875.1_ex2_12:54645851-54645874:+_5-2	CBX5	358	351
sgTESK2_3	TESK2_LS	419	471
CERS3_CCDS10384.1_ex8_15:101031080-101031103:-_5-4	CERS3	95	176
ECM2_CCDS56578.1_ex8_9:95284919-95284942:-_5-5	ECM2	39	75
H1FX_CCDS3057.1_ex0_3:129034456-129034479:-_5-2	H1FX	144	486
KCNJ10_CCDS1193.1_ex0_1:160012198-160012221:-_5-5	KCNJ10	339	372
TADA2B_CCDS47007.1_ex1_4:7055775-7055798:+_5-2	TADA2B	54	186
CREM_CCDS31181.1_ex1_10:35437404-35437427:-_26-3	CREM	556	501
GRINA_CCDS34961.1_ex1_8:145065860-145065883:+_5-3	GRINA	348	375
GMDS_CCDS4474.1_ex6_6:1961006-1961029:-_5-1	GMDS	762	551
CCDC137_CCDS42400.1_ex1_17:79634794-79634817:-_5-1	CCDC137	408	452
RBBP8_CCDS11874.1_ex9_18:20573033-20573056:-_5-5	RBBP8	142	283
LRRC66_CCDS43229.1_ex0_4:52861926-52861949:+_5-1	LRRC66	668	656
ASB18_CCDS46548.1_ex2_2:237123158-237123181:-_5-2	ASB18	445	555
FAM149B1_CCDS44435.1_ex2_10:74937668-74937691:+_5-1	FAM149B1	332	492
MAP3K19_CCDS2176.2_ex4_2:135749105-135749128:-_5-1	MAP3K19	245	508
GRID2IP_CCDS47537.1_ex18_7:6565919-6565942:-_5-4	GRID2IP	400	448
sgTLK1_9	TLK1_LS	184	192
NME1-NME2_CCDS32682.1_ex3_17:49244310-49244333:-_3-2	NME1-NME2	368	739
MAGEA10_CCDS14705.1_ex0_X:151303728-151303751:-_5-2	MAGEA10	282	362
HOXC4_CCDS8873.1_ex0_12:54447972-54447995:-_5-4	HOXC4	346	547
HELZ_CCDS42374.1_ex17_17:65157075-65157098:-_5-2	HELZ	313	444
CCNJL_CCDS4350.2_ex2_5:159686733-159686756:+_5-2	CCNJL	761	654
EFHC1_CCDS4942.1_ex2_6:52303288-52303311:+_5-4	EFHC1	281	381
UBE2V1_CCDS13426.1_ex2_20:48713324-48713347:+_14-13	UBE2V1	594	695
LGI1_CCDS7431.1_ex0_10:95518073-95518096:-_5-2	LGI1	484	425
C21orf58_CCDS13735.1_ex3_21:47734778-47734801:-_5-5	C21orf58	276	334
CD300LG_CCDS11470.1_ex1_17:41926197-41926220:+_5-4	CD300LG	352	425
TAS2R20_CCDS8639.1_ex0_12:11149933-11149956:+_5-1	TAS2R20	460	454
PRPF19_CCDS7995.1_ex10_11:60669873-60669896:-_5-4	PRPF19	65	139
PLEKHH2_CCDS1812.1_ex5_2:43924338-43924361:+_5-2	PLEKHH2	306	328
NIT2_CCDS33806.1_ex3_3:100059911-100059934:+_5-3	NIT2	193	348
GLIPR1L2_CCDS58258.1_ex1_12:75804230-75804253:+_5-4	GLIPR1L2	391	564
DRD3_CCDS2978.1_ex3_3:113866321-113866344:-_5-2	DRD3	396	497
ZNF551_CCDS12959.2_ex1_19:58196736-58196759:+_5-1	ZNF551	623	461
MED22_CCDS6963.1_ex2_9:136212090-136212113:+_5-4	MED22	82	407
PIWIL2_CCDS6029.1_ex2_8:22138920-22138943:+_5-1	PIWIL2	435	521
TOPAZ1_CCDS46809.1_ex1_3:44286344-44286367:+_5-5	TOPAZ1	268	506
CCKAR_CCDS3438.1_ex2_4:26487428-26487451:-_5-4	CCKAR	646	710
LONP2_CCDS10734.1_ex6_16:48303960-48303983:+_5-4	LONP2	270	302
MIB2_CCDS41224.2_ex7_1:1560946-1560969:+_5-3	MIB2	320	639
sgTBK1_9	TBK1_LS	301	272
DQX1_CCDS1949.2_ex8_2:74751123-74751146:+_5-3	DQX1	490	730
RBL2_CCDS10748.1_ex7_16:53488667-53488690:+_5-4	RBL2	366	513
ASXL3_CCDS45847.1_ex10_18:31320312-31320335:+_5-3	ASXL3	192	188
sgWEE1_4	WEE1_LS	23	223
MYO18B_CCDS54507.1_ex7_22:26176117-26176140:+_5-3	MYO18B	302	485
ATAD5_CCDS11260.1_ex6_17:29182303-29182326:-_5-5	ATAD5	225	319
ZNF644_CCDS731.1_ex0_1:91382448-91382471:-_10-1	ZNF644	487	599
LYSMD4_CCDS10381.1_ex2_15:100271597-100271620:-_9-7	LYSMD4	358	496
KTN1_CCDS41957.1_ex7_14:56101252-56101275:+_5-5	KTN1	152	157
NFATC4_CCDS45089.1_ex2_14:24839173-24839196:-_5-1	NFATC4	287	449
SESN3_CCDS60938.1_ex6_11:94924563-94924586:-_5-4	SESN3	157	227
POP5_CCDS9202.1_ex1_12:121017381-121017404:+_5-1	POP5	112	186
sgPRKCG_2	PRKCG_LS	289	424
SUPT5H_CCDS12536.1_ex15_19:39960832-39960855:-_5-5	SUPT5H	114	597
TRAK2_CCDS2347.1_ex4_2:202254172-202254195:-_5-2	TRAK2	394	667
CXCL10_CCDS43240.1_ex2_4:76943847-76943870:+_4-2	CXCL10	282	327
HIST4H4_CCDS8665.1_ex0_12:14923832-14923855:+_5-2	HIST4H4	0	3
sgTRA2B_9	TRA2B_LS	288	482
ANAPC10_CCDS43273.1_ex3_4:146017135-146017158:-_5-5	ANAPC10	98	294
KCTD13_CCDS10661.1_ex4_16:29934615-29934638:-_5-2	KCTD13	412	498
IWS1_CCDS2146.1_ex11_2:128262473-128262496:-_5-3	IWS1	400	375
COBLL1_CCDS2223.2_ex10_2:165584550-165584573:-_5-4	COBLL1	148	238
GALNT5_CCDS2203.1_ex0_2:158115734-158115757:+_5-3	GALNT5	264	398
CCNE2_CCDS6264.1_ex6_8:95902651-95902674:-_5-2	CCNE2	205	282
CTRL00168	NON-TARGETING	356	439
ZNF132_CCDS12980.1_ex0_19:58946004-58946027:-_5-1	ZNF132	323	437
NUP214_CCDS6940.1_ex12_9:134021565-134021588:-_5-3	NUP214	234	440
SLC2A1_CCDS477.1_ex6_1:43396421-43396444:+_5-2	SLC2A1	376	757
GRIA3_CCDS14604.1_ex1_X:122319792-122319815:-_5-1	GRIA3	316	349
AP1M1_CCDS12342.1_ex1_19:16314418-16314441:-_5-2	AP1M1	187	255
RHNO1_CCDS58199.1_ex0_12:2994636-2994659:+_5-1	RHNO1	287	433
UCP3_CCDS44677.1_ex4_11:73717955-73717978:+_5-5	UCP3	501	785
U2SURP_CCDS46928.1_ex14_3:142747203-142747226:-_5-3	U2SURP	29	478
CEP152_CCDS42033.1_ex20_15:49088330-49088353:+_5-4	CEP152	322	399
GFM1_CCDS33885.1_ex3_3:158364680-158364703:+_5-2	GFM1	113	177
NFIB_CCDS55291.1_ex6_9:14150242-14150265:-_10-6	NFIB	467	489
COMP_CCDS12385.1_ex9_19:18898304-18898327:-_5-1	COMP	257	586
DOC2A_CCDS10666.1_ex8_16:30020837-30020860:-_5-4	DOC2A	475	418
CD200R1L_CCDS43131.1_ex3_3:112546300-112546323:-_5-5	CD200R1L	228	486
GLB1L3_CCDS44780.1_ex6_11:134158732-134158755:+_5-4	GLB1L3	108	143
ARHGAP12_CCDS59214.1_ex13_10:32141455-32141478:-_5-1	ARHGAP12	325	324
MYH7_CCDS9601.1_ex37_14:23902744-23902767:-_5-4	MYH7	430	559
LIG1_CCDS12711.1_ex15_19:48640793-48640816:-_5-2	LIG1	304	591
MRPL50_CCDS6753.1_ex0_9:104152899-104152922:-_5-1	MRPL50	285	446
COL20A1_CCDS46628.1_ex7_20:61940682-61940705:+_5-4	COL20A1	384	500
FAM149A_CCDS34117.1_ex3_4:187077187-187077210:-_5-1	FAM149A	380	527
SYNGR2_CCDS11753.1_ex1_17:76167121-76167144:-_5-5	SYNGR2	462	553
NMT1_CCDS11494.1_ex5_17:43174536-43174559:+_5-4	NMT1	81	374
SLC20A1_CCDS2099.1_ex3_2:113410284-113410307:-_5-4	SLC20A1	283	460
COX8C_CCDS9910.1_ex0_14:93813727-93813750:-_4-3	COX8C	491	630
NUP155_CCDS3921.1_ex24_5:37341283-37341306:+_5-4	NUP155	127	288
NOP16_CCDS43403.1_ex4_5:175815424-175815447:+_5-5	NOP16	129	542
NECAB1_CCDS47889.1_ex2_8:91836970-91836993:+_5-1	NECAB1	200	153
KLHDC7A_CCDS185.2_ex0_1:18807781-18807804:-_5-1	KLHDC7A	410	488
sgMAP3K8_6	MAP3K8_LS	431	368
TAAR8_CCDS5154.1_ex0_6:132873917-132873940:+_5-1	TAAR8	320	344
PPP1R12C_CCDS12916.1_ex19_19:55623862-55623885:-_5-2	PPP1R12C	385	601
sgOPRK1_3	OPRK1_LS	434	468
C5orf48_CCDS4139.1_ex1_5:125968256-125968279:-_5-2	C5orf48	251	325
CEP104_CCDS30571.1_ex11_1:3751616-3751639:-_5-1	CEP104	0	4
DTD2_CCDS9643.1_ex1_14:31922534-31922557:-_5-4	DTD2	270	336
SLAMF6_CCDS1205.1_ex5_1:160461091-160461114:-_5-5	SLAMF6	601	793
PLCB2_CCDS42020.1_ex20_15:40590066-40590089:+_5-1	PLCB2	442	499
TTC21A_CCDS43068.2_ex6_3:39161489-39161512:+_5-2	TTC21A	400	463
SIRPA_CCDS13022.1_ex2_20:1902202-1902225:-_5-5	SIRPA	261	405
TXNRD2_CCDS42981.1_ex15_22:19918576-19918599:+_5-5	TXNRD2	757	827
sgGUCY2F_10	GUCY2F_LS	366	462
SCOC_CCDS3750.1_ex1_4:141300324-141300347:+_8-6	SCOC	703	497
ATP5J_CCDS13574.1_ex1_21:27097611-27097634:-_6-1	ATP5J	156	320
DDX49_CCDS12390.1_ex3_19:19032673-19032696:+_5-3	DDX49	100	411
sgCLP1_2	CLP1_LS	23	461
KDM5D_CCDS14794.1_ex19_Y:21897353-21897376:-_5-3	KDM5D	791	520
sgTRIM33_3	TRIM33_LS	328	519
WNT6_CCDS2425.1_ex2_2:219736434-219736457:+_5-3	WNT6	36	43
CD33_CCDS33084.1_ex3_19:51729566-51729589:+_9-7	CD33	211	256
PRR15_CCDS5421.1_ex0_7:29606199-29606222:-_5-5	PRR15	455	572
C11orf74_CCDS60762.1_ex1_11:36669683-36669706:+_8-7	C11orf74	288	259
TMEM98_CCDS11274.1_ex1_17:31260192-31260215:-_5-1	TMEM98	357	424
CAMKK2_CCDS44999.1_ex15_12:121712010-121712033:-_5-4	CAMKK2	502	483
CASC3_CCDS11362.1_ex6_17:38319981-38320004:+_5-5	CASC3	267	385
GFI1B_CCDS48049.1_ex1_9:135862740-135862763:-_5-1	GFI1B	538	715
PDE6C_CCDS7429.1_ex3_10:95381789-95381812:+_5-4	PDE6C	591	779
F5_CCDS1281.1_ex21_1:169529925-169529948:+_5-4	F5	557	578
ADAMTS13_CCDS6970.1_ex9_9:136298627-136298650:+_5-2	ADAMTS13	367	419
EEF1A2_CCDS13522.1_ex5_20:62127207-62127230:-_5-4	EEF1A2	296	412
